Client_ID,Company_Name,Industry,Region,Plan,Lead_Source,Account_Age_Months,Contract_Length_Months,Monthly_Usage_Score,Support_Tickets_Last30Days,Payment_Delay_Days,Monthly_Revenue_USD,Last_Renewal_Date,Churn_Probability,Risk_Category,Renewal_Status
CL03772,Orion Manufacturing,Energy,South,Premium,Partner,8,12,77.3,6,16,4398.75,2024-04-12,0.123,Low,Yes
CL03773,Quantum Solutions,Healthcare,East,Premium,Partner,28,24,63.1,6,12,5911.65,2026-01-21,0.07,Low,Yes
CL03774,Sky Services,Education,South,Premium,Inbound,41,12,48.7,10,9,3219.39,2025-05-29,0.397,High,No
CL03775,Orion Healthcare,Logistics,Central,Enterprise,Outbound,32,36,74.0,17,4,9957.61,2025-09-12,0.069,Low,No
CL03776,Orion Enterprises,Energy,North,Enterprise,Partner,35,24,96.1,8,9,8660.73,2024-12-23,0.037,Low,Yes
CL03777,Green Healthcare,Telecom,Central,Standard,Outbound,21,12,67.0,7,14,2824.05,2026-01-19,0.175,Low,Yes
CL03778,Blue Enterprises,Finance,South,Premium,Partner,3,12,72.6,6,30,6889.53,2025-09-14,0.21,Medium,No
CL03779,Quantum Healthcare,Logistics,West,Premium,Event,18,24,76.6,2,4,3903.57,2024-10-12,0.029,Low,Yes
CL03780,Crest Holdings,Energy,South,Premium,Event,23,24,79.5,5,14,4347.35,2024-05-25,0.033,Low,Yes
CL03781,Omni Healthcare,Healthcare,North,Enterprise,Inbound,7,36,60.2,14,15,9844.46,2025-01-27,0.162,Low,Yes
CL03782,Crest Networks,Healthcare,West,Basic,Referral,37,6,32.3,9,17,1007.73,2025-04-03,0.761,High,No
CL03783,Quantum Services,IT Services,South,Standard,Referral,37,24,49.7,4,8,3261.01,2025-03-21,0.169,Low,Yes
CL03784,Pioneer Networks,Telecom,East,Standard,Partner,25,12,62.0,7,31,2439.97,2026-01-13,0.248,Medium,Yes
CL03785,Sky Systems,Telecom,East,Standard,Event,3,6,56.9,9,39,2413.48,2025-07-17,0.562,High,No
CL03786,Crest Labs,IT Services,South,Standard,Inbound,12,24,65.1,3,18,1850.06,2025-01-31,0.103,Low,Yes
CL03787,Orion Enterprises,Finance,East,Premium,Referral,45,24,59.9,6,19,3617.68,2025-07-31,0.06,Low,Yes
CL03788,Vertex Industries,Retail,West,Basic,Marketplace,25,6,51.5,4,6,1268.32,2024-11-06,0.429,High,No
CL03789,Nova Industries,IT Services,North,Premium,Marketplace,12,12,67.2,6,8,6067.14,2025-10-02,0.155,Low,Yes
CL03790,Sky Manufacturing,Construction,West,Premium,Inbound,34,24,67.3,5,14,3006.06,2025-12-01,0.063,Low,Yes
CL03791,Nova Services,Manufacturing,Central,Standard,Inbound,34,6,65.3,7,30,2821.65,2026-01-18,0.463,High,No
CL03792,Vertex Healthcare,IT Services,North,Standard,Partner,23,12,69.4,8,23,2502.22,2024-03-22,0.277,Medium,Yes
CL03793,Green Technologies,Finance,North,Premium,Partner,27,24,70.3,4,7,3320.58,2024-09-25,0.039,Low,Yes
CL03794,Apex Holdings,Education,West,Premium,Marketplace,21,24,69.8,6,9,3088.21,2024-06-26,0.058,Low,No
CL03795,Blue Logistics,IT Services,South,Enterprise,Referral,28,24,98.9,3,15,10698.51,2025-06-27,0.011,Low,Yes
CL03796,Pioneer Labs,Logistics,South,Enterprise,Inbound,25,36,81.2,5,47,6063.05,2024-08-31,0.078,Low,Yes
CL03797,Apex Manufacturing,Finance,North,Enterprise,Partner,39,24,67.2,5,15,6846.14,2025-01-29,0.069,Low,Yes
CL03798,Vertex Services,IT Services,East,Premium,Event,18,24,75.0,7,10,3805.72,2025-09-22,0.124,Low,Yes
CL03799,Prime Enterprises,Manufacturing,North,Enterprise,Event,18,36,72.6,9,8,6704.8,2025-11-09,0.03,Low,Yes
CL03800,Nova Enterprises,Finance,South,Premium,Marketplace,12,24,37.8,3,16,7220.44,2025-05-13,0.292,Medium,No
CL03801,Prime Logistics,Manufacturing,West,Enterprise,Inbound,12,24,78.5,7,12,8598.21,2025-01-21,0.047,Low,Yes
CL03802,Quantum Holdings,Energy,South,Basic,Event,42,6,35.4,8,14,1720.0,2024-04-13,0.637,High,No
CL03803,Apex Solutions,Telecom,East,Enterprise,Inbound,45,24,90.9,5,16,8894.11,2025-08-18,0.018,Low,Yes
CL03804,Pioneer Holdings,Construction,Central,Standard,Inbound,37,12,38.0,3,19,2324.61,2025-07-30,0.392,High,Yes
CL03805,Blue Technologies,Manufacturing,West,Premium,Outbound,15,12,44.9,5,1,5246.86,2024-08-17,0.319,Medium,Yes
CL03806,Orion Healthcare,Construction,West,Basic,Event,15,6,34.0,4,14,783.79,2025-08-12,0.69,High,No
CL03807,Crest Industries,Retail,South,Standard,Marketplace,32,12,54.6,4,53,1772.37,2024-08-13,0.371,High,Yes
CL03808,Omni Labs,Healthcare,West,Standard,Outbound,3,6,53.1,5,4,2923.81,2025-07-03,0.262,Medium,Yes
CL03809,Blue Holdings,IT Services,North,Standard,Referral,12,12,56.2,5,2,2698.65,2024-06-13,0.162,Low,Yes
CL03810,Pioneer Networks,IT Services,North,Basic,Event,12,6,28.2,7,6,1529.86,2025-12-23,0.789,High,No
CL03811,Sky Industries,Logistics,North,Premium,Inbound,23,12,63.3,7,17,3338.56,2024-12-13,0.341,Medium,Yes
CL03812,Pioneer Systems,Retail,South,Basic,Marketplace,29,6,30.8,8,8,1119.04,2025-05-12,0.728,High,No
CL03813,Sky Systems,Manufacturing,West,Standard,Outbound,22,12,63.9,4,10,3397.97,2024-07-26,0.134,Low,No
CL03814,Pioneer Networks,Finance,South,Basic,Referral,9,12,43.6,5,3,1191.55,2025-11-10,0.535,High,No
CL03815,Quantum Holdings,Manufacturing,East,Premium,Inbound,16,12,59.7,3,5,5217.2,2026-02-02,0.135,Low,Yes
CL03816,Sky Technologies,Finance,West,Standard,Referral,30,24,74.7,2,8,2946.7,2024-10-06,0.034,Low,Yes
CL03817,Orion Industries,Healthcare,East,Standard,Outbound,34,12,48.8,5,10,2067.18,2024-07-25,0.137,Low,Yes
CL03818,Quantum Enterprises,Telecom,South,Standard,Referral,11,12,61.7,5,17,3538.43,2025-03-24,0.394,High,Yes
CL03819,Crest Services,Telecom,East,Premium,Outbound,10,24,65.0,8,7,6117.04,2026-01-26,0.135,Low,Yes
CL03820,Pioneer Holdings,Retail,South,Basic,Referral,25,12,54.6,11,27,815.86,2025-09-06,0.59,High,Yes
CL03821,Quantum Logistics,Healthcare,North,Basic,Marketplace,6,6,38.0,5,44,1551.61,2026-02-14,0.867,High,No
CL03822,Apex Labs,Healthcare,Central,Standard,Outbound,41,12,53.4,4,6,2280.65,2025-11-27,0.154,Low,Yes
CL03823,Crest Manufacturing,Telecom,North,Enterprise,Inbound,41,48,75.3,4,9,8231.9,2025-07-12,0.01,Low,Yes
CL03824,Blue Holdings,Healthcare,North,Standard,Event,4,12,54.4,4,44,1506.41,2024-07-10,0.578,High,No
CL03825,Nova Systems,Manufacturing,Central,Premium,Partner,9,12,77.4,5,4,3829.97,2025-11-30,0.081,Low,Yes
CL03826,Prime Industries,IT Services,South,Standard,Inbound,22,24,66.2,5,29,2059.6,2025-05-14,0.119,Low,Yes
CL03827,Blue Technologies,Retail,East,Standard,Partner,29,12,50.3,5,18,2216.35,2025-01-21,0.411,High,Yes
CL03828,Pioneer Logistics,Retail,South,Basic,Event,35,6,55.4,5,6,898.39,2025-02-26,0.18,Low,Yes
CL03829,Omni Healthcare,Telecom,South,Basic,Event,2,12,50.5,3,25,1047.65,2026-01-30,0.394,High,No
CL03830,Crest Technologies,Manufacturing,South,Standard,Inbound,26,24,45.7,2,19,1841.49,2024-03-06,0.149,Low,No
CL03831,Omni Healthcare,Healthcare,South,Standard,Event,16,12,35.4,10,49,3353.06,2025-08-27,0.814,High,No
CL03832,Nova Enterprises,Telecom,South,Basic,Inbound,27,3,35.0,11,29,1291.61,2025-09-05,0.854,High,No
CL03833,Orion Holdings,Telecom,West,Premium,Outbound,3,24,72.0,4,11,5013.1,2024-05-06,0.076,Low,Yes
CL03834,Orion Industries,Healthcare,East,Enterprise,Event,43,12,81.2,5,24,9634.3,2026-02-01,0.053,Low,Yes
CL03835,Prime Technologies,Retail,Central,Standard,Inbound,7,12,66.3,6,43,1907.56,2025-02-22,0.45,High,Yes
CL03836,Nova Networks,Healthcare,North,Premium,Marketplace,9,24,50.9,4,8,4682.01,2025-08-02,0.2,Medium,Yes
CL03837,Vertex Holdings,Energy,East,Enterprise,Referral,48,24,65.7,7,10,8793.49,2025-01-03,0.06,Low,Yes
CL03838,Sky Enterprises,IT Services,East,Enterprise,Inbound,39,36,63.9,7,49,7226.4,2024-10-15,0.156,Low,Yes
CL03839,Vertex Logistics,Energy,Central,Standard,Marketplace,7,24,32.9,7,12,2350.86,2025-04-18,0.327,Medium,No
CL03840,Prime Systems,Logistics,North,Premium,Outbound,8,24,57.5,7,27,6183.98,2025-12-09,0.253,Medium,Yes
CL03841,Nova Holdings,Finance,East,Basic,Marketplace,25,12,43.4,7,1,1004.99,2025-06-08,0.442,High,No
CL03842,Apex Labs,IT Services,West,Standard,Marketplace,16,6,65.3,5,18,2368.71,2025-06-17,0.296,Medium,Yes
CL03843,Nova Networks,Retail,South,Standard,Event,28,24,38.6,8,29,2481.27,2024-10-15,0.379,High,No
CL03844,Quantum Industries,Retail,Central,Basic,Inbound,13,12,25.3,5,18,789.14,2024-08-15,0.741,High,No
CL03845,Sky Logistics,Manufacturing,North,Standard,Inbound,8,12,29.6,11,7,2234.14,2025-05-30,0.68,High,Yes
CL03846,Omni Labs,Logistics,West,Basic,Event,7,6,40.6,5,28,1558.89,2024-06-12,0.698,High,Yes
CL03847,Blue Networks,Construction,Central,Premium,Partner,22,12,50.2,6,6,3343.99,2025-01-17,0.293,Medium,Yes
CL03848,Orion Logistics,Finance,East,Standard,Inbound,33,24,74.0,12,11,3437.98,2024-08-27,0.094,Low,Yes
CL03849,Prime Holdings,Logistics,South,Standard,Marketplace,23,24,57.9,6,37,1784.2,2025-07-26,0.286,Medium,Yes
CL03850,Omni Solutions,IT Services,North,Basic,Partner,13,6,38.9,15,8,1882.16,2025-03-23,0.779,High,No
CL03851,Quantum Manufacturing,Retail,Central,Basic,Marketplace,13,6,27.3,5,60,1994.11,2024-05-10,0.946,High,No
CL03852,Omni Labs,IT Services,South,Premium,Referral,22,12,50.1,4,6,2937.86,2025-04-10,0.212,Medium,Yes
CL03853,Orion Industries,Finance,North,Enterprise,Referral,5,24,59.6,7,13,13614.33,2025-05-11,0.129,Low,Yes
CL03854,Sky Technologies,Energy,West,Basic,Inbound,38,12,26.5,3,39,1202.01,2024-09-26,0.647,High,Yes
CL03855,Orion Logistics,Logistics,East,Standard,Inbound,30,6,44.6,4,2,2163.95,2024-10-25,0.209,Medium,No
CL03856,Nova Industries,IT Services,North,Enterprise,Partner,28,48,66.0,8,6,6621.56,2025-11-26,0.016,Low,Yes
CL03857,Prime Industries,Healthcare,North,Basic,Referral,21,12,41.5,6,19,951.33,2024-05-18,0.539,High,Yes
CL03858,Pioneer Healthcare,Finance,North,Enterprise,Marketplace,13,48,82.2,6,4,10641.56,2026-02-02,0.006,Low,Yes
CL03859,Nova Holdings,Retail,East,Standard,Outbound,33,6,44.5,5,19,2082.7,2024-08-01,0.446,High,Yes
CL03860,Sky Industries,Telecom,East,Standard,Inbound,6,6,78.2,8,9,1637.4,2024-08-21,0.179,Low,Yes
CL03861,Nova Logistics,Telecom,East,Standard,Outbound,15,6,34.0,9,10,3322.95,2024-12-08,0.723,High,No
CL03862,Pioneer Services,Finance,West,Standard,Inbound,28,12,54.7,5,14,2895.6,2026-01-19,0.229,Medium,Yes
CL03863,Prime Industries,Healthcare,Central,Standard,Referral,5,12,49.4,8,17,2207.39,2025-12-12,0.499,High,Yes
CL03864,Crest Enterprises,Manufacturing,East,Enterprise,Referral,45,24,66.4,6,5,10981.4,2025-08-25,0.033,Low,Yes
CL03865,Pioneer Labs,IT Services,North,Premium,Partner,18,24,59.6,5,5,5230.06,2025-09-29,0.075,Low,Yes
CL03866,Blue Labs,Healthcare,West,Premium,Referral,48,12,63.9,4,17,4994.45,2025-03-13,0.107,Low,Yes
CL03867,Vertex Enterprises,Retail,South,Premium,Outbound,27,12,59.3,5,8,2496.03,2025-12-18,0.193,Medium,Yes
CL03868,Prime Logistics,Logistics,East,Standard,Partner,21,12,48.3,3,21,2475.99,2024-05-29,0.333,Medium,Yes
CL03869,Blue Networks,Logistics,East,Premium,Referral,26,12,49.4,3,20,4894.82,2025-03-28,0.235,Medium,No
CL03870,Pioneer Solutions,IT Services,South,Standard,Inbound,30,12,36.6,5,8,2233.02,2025-10-18,0.31,Medium,Yes
CL03871,Prime Systems,Healthcare,Central,Premium,Referral,36,12,60.5,6,2,3860.34,2025-04-18,0.138,Low,Yes
CL03872,Omni Enterprises,Manufacturing,North,Standard,Outbound,26,24,46.2,10,23,1373.79,2025-10-13,0.363,High,Yes
CL03873,Nova Industries,IT Services,West,Premium,Partner,6,24,65.6,1,13,2606.41,2024-06-27,0.05,Low,Yes
CL03874,Crest Logistics,Telecom,North,Enterprise,Referral,17,24,75.7,2,8,11147.39,2024-03-26,0.038,Low,Yes
CL03875,Quantum Solutions,IT Services,Central,Standard,Event,11,12,49.7,1,73,2412.99,2025-04-09,0.838,High,No
CL03876,Vertex Logistics,Retail,North,Basic,Marketplace,10,6,32.5,8,48,933.21,2025-07-19,0.896,High,No
CL03877,Blue Logistics,Manufacturing,North,Standard,Referral,14,12,40.8,6,16,2108.35,2025-04-07,0.506,High,No
CL03878,Blue Enterprises,Telecom,South,Standard,Marketplace,4,12,73.3,7,28,3402.73,2024-11-18,0.327,Medium,Yes
CL03879,Omni Services,Finance,South,Premium,Outbound,24,24,56.4,4,8,7150.24,2025-08-07,0.098,Low,Yes
CL03880,Prime Healthcare,Manufacturing,North,Enterprise,Referral,34,36,68.5,2,7,9913.82,2026-01-06,0.034,Low,Yes
CL03881,Vertex Systems,Finance,East,Standard,Referral,32,12,45.3,7,9,2698.41,2025-04-18,0.242,Medium,No
CL03882,Nova Enterprises,Education,South,Standard,Inbound,13,12,39.1,11,3,3156.9,2024-06-30,0.576,High,No
CL03883,Crest Holdings,Construction,North,Premium,Inbound,32,12,59.3,6,3,3074.42,2025-03-13,0.148,Low,Yes
CL03884,Quantum Networks,Manufacturing,South,Basic,Outbound,10,12,34.8,6,7,882.33,2025-08-27,0.454,High,Yes
CL03885,Apex Systems,Energy,West,Standard,Event,7,6,43.5,5,8,3067.29,2024-07-20,0.508,High,No
CL03886,Apex Networks,Energy,West,Enterprise,Partner,31,48,67.6,3,3,9808.62,2025-01-15,0.005,Low,Yes
CL03887,Pioneer Industries,Energy,West,Premium,Outbound,45,12,52.4,4,8,4727.96,2025-06-28,0.173,Low,Yes
CL03888,Nova Technologies,Logistics,West,Basic,Partner,29,3,42.8,6,17,1314.68,2024-04-24,0.576,High,No
CL03889,Apex Solutions,Logistics,South,Basic,Marketplace,13,6,62.7,12,57,877.25,2024-07-25,0.86,High,No
CL03890,Green Technologies,Retail,North,Premium,Referral,28,12,51.5,3,5,4081.59,2025-08-06,0.181,Medium,Yes
CL03891,Omni Services,Education,South,Premium,Outbound,24,24,64.7,8,18,2457.95,2024-10-12,0.09,Low,Yes
CL03892,Crest Healthcare,Finance,West,Enterprise,Inbound,11,24,76.5,3,15,9971.8,2024-05-05,0.061,Low,Yes
CL03893,Pioneer Services,Logistics,Central,Standard,Inbound,39,12,61.0,5,8,3208.58,2025-08-23,0.182,Medium,Yes
CL03894,Orion Networks,Retail,East,Enterprise,Inbound,33,24,80.4,7,14,8616.59,2024-07-28,0.046,Low,Yes
CL03895,Crest Holdings,Education,North,Premium,Outbound,22,12,62.5,4,16,2991.48,2024-05-11,0.226,Medium,Yes
CL03896,Prime Holdings,Telecom,North,Premium,Partner,21,12,66.5,6,30,4680.66,2025-05-27,0.395,High,Yes
CL03897,Vertex Services,IT Services,South,Premium,Inbound,31,24,62.8,8,18,4217.81,2025-12-22,0.225,Medium,Yes
CL03898,Pioneer Logistics,Telecom,East,Basic,Inbound,26,6,30.8,7,32,1216.26,2025-02-09,0.888,High,No
CL03899,Nova Networks,Finance,North,Enterprise,Referral,32,36,74.8,1,10,8455.75,2024-08-08,0.008,Low,Yes
CL03900,Crest Systems,Telecom,Central,Basic,Inbound,1,12,24.6,3,33,976.61,2025-04-26,0.79,High,No
CL03901,Nova Services,Retail,South,Standard,Outbound,17,12,42.9,4,19,2440.73,2025-06-04,0.448,High,Yes
CL03902,Sky Solutions,Healthcare,Central,Premium,Inbound,18,36,77.3,4,30,3996.88,2026-01-11,0.053,Low,Yes
CL03903,Sky Enterprises,Energy,West,Premium,Marketplace,7,12,62.2,8,10,6047.25,2026-02-02,0.334,Medium,Yes
CL03904,Pioneer Manufacturing,Manufacturing,West,Enterprise,Inbound,34,12,83.7,6,13,9528.79,2024-11-03,0.042,Low,Yes
CL03905,Orion Networks,Telecom,East,Standard,Referral,10,12,72.6,2,25,3954.37,2025-08-17,0.144,Low,Yes
CL03906,Sky Labs,Retail,East,Standard,Inbound,19,6,47.9,7,5,3339.22,2025-11-16,0.384,High,Yes
CL03907,Vertex Systems,Finance,East,Enterprise,Event,27,24,78.5,7,3,6742.75,2025-06-06,0.041,Low,Yes
CL03908,Crest Enterprises,Healthcare,East,Basic,Partner,36,6,33.4,5,8,1097.54,2025-11-09,0.534,High,No
CL03909,Blue Technologies,Finance,East,Enterprise,Inbound,37,36,66.2,5,5,6606.69,2025-03-14,0.027,Low,Yes
CL03910,Omni Services,Healthcare,Central,Standard,Outbound,22,12,40.6,6,6,1974.79,2025-05-09,0.422,High,Yes
CL03911,Pioneer Holdings,IT Services,West,Enterprise,Inbound,25,48,88.1,7,9,7131.31,2024-05-10,0.012,Low,Yes
CL03912,Blue Networks,Manufacturing,West,Basic,Inbound,12,12,38.5,4,38,1855.88,2024-12-01,0.748,High,No
CL03913,Sky Industries,IT Services,Central,Premium,Marketplace,5,12,90.2,6,30,6752.43,2024-03-08,0.145,Low,Yes
CL03914,Nova Networks,Construction,North,Enterprise,Inbound,18,24,80.7,2,20,7960.65,2025-08-24,0.039,Low,Yes
CL03915,Nova Holdings,Construction,North,Standard,Partner,44,12,38.2,4,23,1894.71,2024-12-15,0.353,High,Yes
CL03916,Sky Networks,Healthcare,East,Premium,Inbound,32,12,74.1,7,3,2954.12,2025-12-14,0.146,Low,Yes
CL03917,Omni Enterprises,Education,East,Premium,Outbound,12,24,56.3,4,26,2927.83,2024-05-12,0.146,Low,Yes
CL03918,Blue Healthcare,Healthcare,West,Premium,Event,11,24,78.6,5,9,4309.17,2024-03-14,0.068,Low,Yes
CL03919,Crest Systems,Logistics,South,Enterprise,Inbound,17,24,69.2,5,16,6574.94,2024-11-26,0.082,Low,Yes
CL03920,Quantum Solutions,Telecom,East,Standard,Marketplace,25,12,42.4,12,25,3423.49,2026-02-06,0.829,High,No
CL03921,Green Services,Construction,East,Basic,Inbound,21,6,22.5,6,26,1719.14,2026-02-04,0.771,High,No
CL03922,Nova Holdings,Retail,North,Basic,Referral,26,3,26.1,7,21,952.33,2025-07-07,0.738,High,Yes
CL03923,Quantum Manufacturing,Education,East,Standard,Partner,9,12,37.9,5,21,1965.09,2024-08-30,0.72,High,No
CL03924,Nova Enterprises,Manufacturing,West,Basic,Referral,32,12,29.1,4,3,1102.04,2025-02-11,0.371,High,Yes
CL03925,Quantum Networks,Construction,North,Premium,Outbound,29,24,69.3,6,15,3336.07,2026-02-08,0.093,Low,Yes
CL03926,Green Healthcare,IT Services,East,Basic,Outbound,22,6,62.6,10,9,1100.55,2025-10-01,0.265,Medium,Yes
CL03927,Green Labs,Finance,East,Basic,Partner,22,6,23.0,8,23,1183.26,2025-06-28,0.834,High,No
CL03928,Crest Labs,Logistics,North,Basic,Inbound,30,6,53.2,5,18,878.62,2026-01-05,0.401,High,No
CL03929,Quantum Systems,Logistics,North,Enterprise,Referral,22,12,69.3,0,9,9419.64,2025-07-18,0.074,Low,Yes
CL03930,Sky Technologies,IT Services,Central,Premium,Inbound,27,24,72.2,4,20,5118.77,2024-09-29,0.065,Low,Yes
CL03931,Nova Holdings,Energy,South,Standard,Inbound,26,6,29.2,7,49,3566.04,2025-04-12,0.844,High,No
CL03932,Vertex Services,Manufacturing,South,Enterprise,Marketplace,26,24,79.3,9,8,6045.14,2024-09-09,0.095,Low,No
CL03933,Crest Technologies,Logistics,North,Basic,Inbound,25,3,13.9,8,11,851.11,2025-04-15,0.888,High,No
CL03934,Green Healthcare,Manufacturing,West,Enterprise,Partner,9,36,76.8,10,10,5432.08,2026-01-29,0.055,Low,Yes
CL03935,Blue Logistics,Healthcare,East,Premium,Outbound,16,12,67.1,3,2,3414.65,2025-03-02,0.153,Low,Yes
CL03936,Orion Labs,Finance,East,Basic,Partner,24,6,41.3,3,15,2065.86,2025-03-02,0.592,High,Yes
CL03937,Omni Manufacturing,Retail,North,Premium,Partner,13,24,53.2,9,13,3014.6,2024-09-20,0.307,Medium,Yes
CL03938,Pioneer Solutions,Manufacturing,Central,Premium,Marketplace,32,24,69.6,2,20,4206.43,2024-08-09,0.112,Low,Yes
CL03939,Orion Services,Manufacturing,South,Standard,Referral,32,12,55.7,8,12,3641.26,2024-05-17,0.301,Medium,Yes
CL03940,Crest Networks,Retail,South,Enterprise,Inbound,36,24,69.5,9,19,8374.34,2025-06-23,0.134,Low,Yes
CL03941,Nova Healthcare,Education,South,Basic,Partner,31,12,41.1,2,12,922.93,2025-04-15,0.422,High,No
CL03942,Crest Networks,Energy,South,Standard,Referral,30,24,47.9,13,14,1280.8,2025-03-08,0.319,Medium,Yes
CL03943,Blue Logistics,IT Services,Central,Basic,Inbound,28,6,47.3,4,33,1259.54,2026-01-10,0.629,High,Yes
CL03944,Nova Networks,Healthcare,Central,Basic,Marketplace,24,3,35.5,3,56,1428.24,2025-06-09,0.881,High,No
CL03945,Omni Enterprises,IT Services,South,Standard,Inbound,20,6,58.6,5,41,2545.33,2024-11-16,0.594,High,No
CL03946,Green Solutions,IT Services,Central,Enterprise,Marketplace,9,36,84.9,3,20,8377.57,2024-09-01,0.016,Low,Yes
CL03947,Crest Solutions,Logistics,West,Basic,Referral,9,6,33.2,3,21,877.12,2025-02-08,0.546,High,Yes
CL03948,Pioneer Healthcare,Finance,Central,Standard,Partner,45,12,39.2,7,5,4396.93,2024-10-19,0.321,Medium,Yes
CL03949,Green Holdings,Manufacturing,South,Standard,Inbound,13,12,54.3,6,5,2168.09,2024-10-31,0.284,Medium,Yes
CL03950,Sky Manufacturing,Manufacturing,East,Enterprise,Inbound,16,48,87.3,7,24,9302.5,2025-07-15,0.025,Low,Yes
CL03951,Pioneer Industries,IT Services,South,Enterprise,Marketplace,36,48,81.6,2,24,8443.46,2024-09-25,0.012,Low,Yes
CL03952,Nova Labs,Telecom,West,Premium,Referral,19,24,70.8,19,1,4061.25,2024-03-09,0.203,Medium,Yes
CL03953,Omni Healthcare,Construction,North,Enterprise,Event,13,24,68.5,10,4,6823.22,2024-11-09,0.066,Low,Yes
CL03954,Pioneer Industries,IT Services,East,Premium,Partner,10,12,76.9,4,7,6092.79,2026-01-07,0.081,Low,Yes
CL03955,Omni Manufacturing,Manufacturing,South,Enterprise,Outbound,25,24,70.8,10,12,7154.06,2025-06-21,0.107,Low,No
CL03956,Omni Networks,Telecom,South,Premium,Marketplace,15,24,61.6,6,10,4945.46,2025-03-09,0.113,Low,Yes
CL03957,Quantum Enterprises,Energy,East,Basic,Inbound,22,6,47.3,14,17,1374.75,2025-01-14,0.729,High,No
CL03958,Green Healthcare,Retail,West,Standard,Event,42,6,43.6,5,17,1893.33,2025-11-05,0.42,High,Yes
CL03959,Crest Networks,IT Services,East,Premium,Inbound,9,24,78.7,3,8,3563.14,2024-05-27,0.053,Low,Yes
CL03960,Vertex Labs,IT Services,West,Standard,Event,40,12,69.3,13,6,2932.3,2024-10-09,0.308,Medium,Yes
CL03961,Pioneer Holdings,Finance,South,Standard,Inbound,26,12,60.8,5,13,4332.01,2025-04-16,0.207,Medium,Yes
CL03962,Prime Healthcare,Healthcare,East,Premium,Referral,34,12,49.0,4,22,3110.71,2025-06-26,0.34,Medium,No
CL03963,Pioneer Enterprises,IT Services,South,Enterprise,Inbound,6,24,78.3,5,44,7918.39,2024-10-16,0.165,Low,Yes
CL03964,Green Services,Finance,North,Basic,Referral,26,6,36.6,6,6,1405.1,2025-10-06,0.479,High,Yes
CL03965,Blue Solutions,IT Services,East,Premium,Inbound,37,36,62.0,16,29,4453.68,2024-10-17,0.191,Medium,Yes
CL03966,Crest Industries,Education,West,Premium,Referral,49,24,61.7,6,8,3337.42,2024-03-21,0.064,Low,Yes
CL03967,Crest Logistics,Healthcare,East,Enterprise,Referral,25,24,83.2,5,42,15918.6,2025-03-04,0.08,Low,Yes
CL03968,Green Systems,IT Services,West,Enterprise,Outbound,27,12,72.5,8,6,8768.75,2026-02-22,0.099,Low,Yes
CL03969,Prime Industries,Finance,East,Premium,Inbound,17,24,63.9,3,14,3191.03,2024-10-25,0.119,Low,Yes
CL03970,Blue Logistics,Healthcare,North,Standard,Inbound,31,6,49.1,7,34,3666.44,2024-10-14,0.539,High,No
CL03971,Apex Industries,Construction,North,Basic,Inbound,39,12,46.0,5,20,814.21,2025-02-16,0.305,Medium,Yes
CL03972,Orion Logistics,Finance,East,Premium,Outbound,15,24,62.9,8,12,4570.84,2024-07-06,0.162,Low,Yes
CL03973,Blue Solutions,Manufacturing,South,Premium,Partner,24,12,48.2,8,17,3476.49,2025-05-11,0.421,High,No
CL03974,Prime Industries,Logistics,North,Enterprise,Partner,35,36,56.1,3,8,6405.81,2024-12-30,0.037,Low,Yes
CL03975,Vertex Technologies,Manufacturing,South,Premium,Outbound,40,12,67.4,5,19,3024.58,2024-12-17,0.164,Low,Yes
CL03976,Orion Healthcare,Energy,East,Basic,Event,14,12,24.9,9,31,1490.28,2025-07-23,0.799,High,No
CL03977,Green Manufacturing,Healthcare,South,Premium,Inbound,10,12,72.0,3,6,5632.5,2024-07-11,0.105,Low,Yes
